comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.44;231;1;256;1;0;4;10;9000;40960;0;0;0.038944;NA;0.135949;0.316275;0.316275;0.56;481;64
1.44;230;1;256;1;0;4;10;9000;40960;0;1;.006935;NA;.027653;.109645;.109645;1.44;230;99
1.45;230;1;256;1;0;4;10;8000;40960;0;0;0.037543;NA;0.112281;0.350684;0.350683;0.60;481;59
1.44;229;1;256;1;0;4;10;8000;40960;0;1;.006969;NA;.028870;.120066;.120066;1.44;229;99
1.44;231;1;256;1;0;4;12;25000;40960;0;0;0.038197;NA;0.150006;0.216436;0.216436;0.47;481;83
1.42;233;1;256;1;0;4;12;25000;40960;0;1;.007397;NA;.030199;.051367;.051367;1.42;233;99
1.44;229;1;256;1;0;4;12;24000;40960;0;0;0.038311;NA;0.141687;0.211624;0.211623;0.45;481;84
1.45;229;1;256;1;0;4;12;24000;40960;0;1;.007286;NA;.028240;.052284;.052284;1.45;229;100
1.44;230;1;256;1;0;4;12;23000;40960;0;0;0.037871;NA;0.152590;0.208285;0.208284;0.45;481;82
1.43;230;1;256;1;0;4;12;23000;40960;0;1;.007016;NA;.027850;.055821;.055821;1.43;230;99
1.43;230;1;256;1;0;4;12;22000;40960;0;0;0.039248;NA;0.140411;0.217581;0.217580;0.46;481;83
1.45;229;1;256;1;0;4;12;22000;40960;0;1;.007385;NA;.029012;.053969;.053969;1.45;229;99
1.44;230;1;256;1;0;4;12;21000;40960;0;0;0.038339;NA;0.143067;0.218917;0.218916;0.47;481;83
1.45;230;1;256;1;0;4;12;21000;40960;0;1;.007270;NA;.030907;.057430;.057430;1.45;230;99
1.44;229;1;256;1;0;4;12;20000;40960;0;0;0.037422;NA;0.143294;0.225879;0.225878;0.48;481;80
1.44;229;1;256;1;0;4;12;20000;40960;0;1;.007037;NA;.031032;.057870;.057870;1.44;229;99
1.42;231;1;256;1;0;4;12;19000;40960;0;0;0.038569;NA;0.153503;0.212753;0.212752;0.46;481;86
1.43;231;1;256;1;0;4;12;19000;40960;0;1;.007172;NA;.029581;.060298;.060298;1.43;231;99
1.42;229;1;256;1;0;4;12;18000;40960;0;0;0.038422;NA;0.160162;0.217924;0.217923;0.47;481;86
1.42;230;1;256;1;0;4;12;18000;40960;0;1;.007090;NA;.029431;.061856;.061856;1.42;230;99
1.41;230;1;256;1;0;4;12;17000;40960;0;0;0.038539;NA;0.158908;0.222062;0.222061;0.46;481;86
1.45;230;1;256;1;0;4;12;17000;40960;0;1;.007548;NA;.030409;.064173;.064173;1.45;230;99
1.45;229;1;256;1;0;4;12;16000;40960;0;0;0.038616;NA;0.160244;0.222870;0.222870;0.47;481;85
1.43;230;1;256;1;0;4;12;16000;40960;0;1;.007334;NA;.028723;.068334;.068334;1.43;230;99
1.43;229;1;256;1;0;4;12;15000;40960;0;0;0.039669;NA;0.160214;0.230861;0.230860;0.48;483;84
1.41;230;1;256;1;0;4;12;15000;40960;0;1;.007323;NA;.028202;.071831;.071831;1.41;230;100
1.44;230;1;256;1;0;4;12;14000;40960;0;0;0.038204;NA;0.163999;0.241047;0.241047;0.48;481;79
1.44;230;1;256;1;0;4;12;14000;40960;0;1;.006969;NA;.032884;.074511;.074511;1.44;230;99
1.43;231;1;256;1;0;4;12;13000;40960;0;0;0.038500;NA;0.103005;0.254414;0.254413;0.50;482;69
1.40;231;1;256;1;0;4;12;13000;40960;0;1;.007191;NA;.028436;.080610;.080609;1.40;231;100
1.42;229;1;256;1;0;4;12;12000;40960;0;0;0.037643;NA;0.129165;0.264066;0.264066;0.52;481;72
1.43;230;1;256;1;0;4;12;12000;40960;0;1;.006976;NA;.029961;.084984;.084984;1.43;230;99
1.43;230;1;256;1;0;4;12;11000;40960;0;0;0.038430;NA;0.126667;0.282132;0.282131;0.52;481;70
1.43;230;1;256;1;0;4;12;11000;40960;0;1;.007064;NA;.029125;.088986;.088986;1.43;230;100
1.44;230;1;256;1;0;4;12;10000;40960;0;0;0.040097;NA;0.129127;0.290752;0.290751;0.53;481;69
1.44;230;1;256;1;0;4;12;10000;40960;0;1;.007139;NA;.028609;.098739;.098739;1.44;230;99
1.45;229;1;256;1;0;4;12;9000;40960;0;0;0.038512;NA;0.116264;0.317426;0.317425;0.56;481;64
1.44;229;1;256;1;0;4;12;9000;40960;0;1;.007328;NA;.027443;.106971;.106971;1.44;229;99
1.43;230;1;256;1;0;4;12;8000;40960;0;0;0.037668;NA;0.107141;0.350596;0.350595;0.60;481;57
1.42;229;1;256;1;0;4;12;8000;40960;0;1;.007036;NA;.028613;.121633;.121633;1.42;229;100
1.44;230;1;256;1;0;4;14;25000;40960;0;0;0.037523;NA;0.138931;0.207515;0.207514;0.45;481;85
1.43;231;1;256;1;0;4;14;25000;40960;0;1;.007065;NA;.029588;.052129;.052129;1.43;231;99
1.46;230;1;256;1;0;4;14;24000;40960;0;0;0.038099;NA;0.133631;0.218906;0.218906;0.46;481;80
1.44;229;1;256;1;0;4;14;24000;40960;0;1;.006981;NA;.030750;.053511;.053511;1.44;229;99
1.44;231;1;256;1;0;4;14;23000;40960;0;0;0.039497;NA;0.142398;0.213498;0.213497;0.46;481;83
1.45;231;1;256;1;0;4;14;23000;40960;0;1;.007123;NA;.031323;.054090;.054090;1.45;231;99
1.43;229;1;256;1;0;4;14;22000;40960;0;0;0.038558;NA;0.153558;0.208060;0.208059;0.45;481;87
1.43;230;1;256;1;0;4;14;22000;40960;0;1;.007361;NA;.029735;.055190;.055190;1.43;230;99
1.45;229;1;256;1;0;4;14;21000;40960;0;0;0.037843;NA;0.139361;0.222510;0.222510;0.47;481;80
1.45;230;1;256;1;0;4;14;21000;40960;0;1;.007149;NA;.032195;.059632;.059632;1.45;230;99
1.42;230;1;256;1;0;4;14;20000;40960;0;0;0.037727;NA;0.146748;0.221600;0.221599;0.46;481;83
1.44;230;1;256;1;0;4;14;20000;40960;0;1;.006995;NA;.032021;.061283;.061283;1.44;230;99
1.44;229;1;256;1;0;4;14;19000;40960;0;0;0.039305;NA;0.150225;0.224285;0.224284;0.47;481;83
1.44;230;1;256;1;0;4;14;19000;40960;0;1;.007443;NA;.029977;.061332;.061332;1.44;230;99
1.44;230;1;256;1;0;4;14;18000;40960;0;0;0.038650;NA;0.149031;0.220330;0.220329;0.46;481;84
1.45;231;1;256;1;0;4;14;18000;40960;0;1;.007084;NA;.030830;.064000;.064000;1.45;231;99
1.44;231;1;256;1;0;4;14;17000;40960;0;0;0.038785;NA;0.156249;0.224876;0.224875;0.47;481;85
1.44;230;1;256;1;0;4;14;17000;40960;0;1;.007132;NA;.030502;.067042;.067041;1.44;230;99
1.45;232;1;256;1;0;4;14;16000;40960;0;0;0.039286;NA;0.159787;0.222663;0.222662;0.46;481;86
1.42;230;1;256;1;0;4;14;16000;40960;0;1;.007593;NA;.031324;.068672;.068672;1.42;230;99
1.45;230;1;256;1;0;4;14;15000;40960;0;0;0.037495;NA;0.158252;0.236879;0.236878;0.49;481;78
1.43;229;1;256;1;0;4;14;15000;40960;0;1;.007392;NA;.030103;.072963;.072963;1.43;229;99
1.43;230;1;256;1;0;4;14;14000;40960;0;0;0.037881;NA;0.144832;0.238662;0.238661;0.49;481;80
1.44;230;1;256;1;0;4;14;14000;40960;0;1;.007224;NA;.028306;.077690;.077690;1.44;230;99
1.39;230;1;256;1;0;4;14;13000;40960;0;0;0.038336;NA;0.143033;0.254427;0.254426;0.50;481;73
1.43;230;1;256;1;0;4;14;13000;40960;0;1;.007178;NA;.028560;.080638;.080638;1.43;230;99
1.45;231;1;256;1;0;4;14;12000;40960;0;0;0.039511;NA;0.136162;0.272354;0.272353;0.52;481;72
1.41;231;1;256;1;0;4;14;12000;40960;0;1;.006974;NA;.028001;.085846;.085845;1.41;231;99
1.45;229;1;256;1;0;4;14;11000;40960;0;0;0.037702;NA;0.140567;0.275647;0.275646;0.52;481;74
1.45;229;1;256;1;0;4;14;11000;40960;0;1;.006992;NA;.029830;.093405;.093405;1.45;229;99
1.43;230;1;256;1;0;4;14;10000;40960;0;0;0.039458;NA;0.130059;0.291475;0.291475;0.53;481;69
1.44;231;1;256;1;0;4;14;10000;40960;0;1;.007187;NA;.029576;.100288;.100288;1.44;231;100
1.45;229;1;256;1;0;4;14;9000;40960;0;0;0.038332;NA;0.124128;0.318487;0.318486;0.56;481;65
1.43;230;1;256;1;0;4;14;9000;40960;0;1;.007291;NA;.026975;.111590;.111590;1.43;230;99
1.44;230;1;256;1;0;4;14;8000;40960;0;0;0.038591;NA;0.115370;0.342138;0.342137;0.58;481;61
1.45;230;1;256;1;0;4;14;8000;40960;0;1;.007381;NA;.027119;.121186;.121186;1.45;230;99
1.44;229;1;256;1;0;4;16;25000;40960;0;0;0.037977;NA;0.147847;0.211203;0.211202;0.46;481;84
1.45;229;1;256;1;0;4;16;25000;40960;0;1;.007013;NA;.031627;.054632;.054632;1.45;229;99
1.45;229;1;256;1;0;4;16;24000;40960;0;0;0.038973;NA;0.143881;0.222164;0.222164;0.47;481;83
1.45;229;1;256;1;0;4;16;24000;40960;0;1;.007337;NA;.029861;.054083;.054083;1.45;229;99
1.44;229;1;256;1;0;4;16;23000;40960;0;0;0.039069;NA;0.154505;0.205258;0.205257;0.45;481;88
1.41;230;1;256;1;0;4;16;23000;40960;0;1;.006946;NA;.030924;.055388;.055387;1.41;230;100
1.43;229;1;256;1;0;4;16;22000;40960;0;0;0.039850;NA;0.141382;0.224719;0.224718;0.47;481;81
1.44;229;1;256;1;0;4;16;22000;40960;0;1;.007112;NA;.031118;.057876;.057875;1.44;229;100
1.43;230;1;256;1;0;4;16;21000;40960;0;0;0.039484;NA;0.150677;0.208867;0.208866;0.46;481;86
1.43;231;1;256;1;0;4;16;21000;40960;0;1;.007029;NA;.029823;.057030;.057030;1.43;231;99
1.41;230;1;256;1;0;4;16;20000;40960;0;0;0.040164;NA;0.153117;0.217587;0.217586;0.46;481;86
1.44;231;1;256;1;0;4;16;20000;40960;0;1;.007159;NA;.030442;.060418;.060418;1.44;231;99
1.43;229;1;256;1;0;4;16;19000;40960;0;0;0.038911;NA;0.154152;0.208957;0.208956;0.45;485;87
1.45;231;1;256;1;0;4;16;19000;40960;0;1;.007138;NA;.031211;.061184;.061184;1.45;231;99
1.45;229;1;256;1;0;4;16;18000;40960;0;0;0.038403;NA;0.153650;0.213207;0.213206;0.45;481;86
1.42;230;1;256;1;0;4;16;18000;40960;0;1;.007105;NA;.029850;.062706;.062706;1.42;230;99
1.41;230;1;256;1;0;4;16;17000;40960;0;0;0.038892;NA;0.157032;0.215997;0.215996;0.46;481;87
1.43;231;1;256;1;0;4;16;17000;40960;0;1;.007337;NA;.031075;.067410;.067409;1.43;231;99
1.42;229;1;256;1;0;4;16;16000;40960;0;0;0.037687;NA;0.151297;0.229782;0.229782;0.48;481;78
1.44;229;1;256;1;0;4;16;16000;40960;0;1;.007263;NA;.028669;.064250;.064250;1.44;229;99
1.44;230;1;256;1;0;4;16;15000;40960;0;0;0.039372;NA;0.151375;0.236274;0.236274;0.48;483;82
1.45;230;1;256;1;0;4;16;15000;40960;0;1;.006965;NA;.029090;.070450;.070450;1.45;230;99
1.43;230;1;256;1;0;4;16;14000;40960;0;0;0.037571;NA;0.144105;0.244484;0.244483;0.48;481;79
1.43;230;1;256;1;0;4;16;14000;40960;0;1;.007009;NA;.029995;.074665;.074665;1.43;230;100
1.43;231;1;256;1;0;4;16;13000;40960;0;0;0.038605;NA;0.142922;0.249960;0.249959;0.49;481;77
1.43;230;1;256;1;0;4;16;13000;40960;0;1;.007098;NA;.029929;.081360;.081360;1.43;230;99
1.43;230;1;256;1;0;4;16;12000;40960;0;0;0.038411;NA;0.123777;0.270389;0.270389;0.51;481;71
1.44;230;1;256;1;0;4;16;12000;40960;0;1;.007292;NA;.027398;.085099;.085099;1.44;230;99
1.44;230;1;256;1;0;4;16;11000;40960;0;0;0.037916;NA;0.137601;0.279272;0.279271;0.53;481;72
1.45;230;1;256;1;0;4;16;11000;40960;0;1;.007111;NA;.029484;.092027;.092027;1.45;230;99
1.44;230;1;256;1;0;4;16;10000;40960;0;0;0.039484;NA;0.121456;0.296564;0.296564;0.54;481;67
1.44;229;1;256;1;0;4;16;10000;40960;0;1;.007081;NA;.030434;.099214;.099214;1.44;229;99
1.45;229;1;256;1;0;4;16;9000;40960;0;0;0.040631;NA;0.128476;0.316885;0.316884;0.57;481;65
1.41;229;1;256;1;0;4;16;9000;40960;0;1;.007066;NA;.030215;.110465;.110465;1.41;229;99
1.41;231;1;256;1;0;4;16;8000;40960;0;0;0.038094;NA;0.096214;0.346435;0.346434;0.59;481;53
1.44;230;1;256;1;0;4;16;8000;40960;0;1;.006958;NA;.029005;.120703;.120703;1.44;230;99
1.45;229;1;256;1;0;4;18;25000;40960;0;0;0.038511;NA;0.116522;0.220185;0.220184;0.46;481;77
1.45;231;1;256;1;0;4;18;25000;40960;0;1;.007505;NA;.028977;.053421;.053421;1.45;231;100
1.43;229;1;256;1;0;4;18;24000;40960;0;0;0.038105;NA;0.136651;0.214422;0.214421;0.45;481;82
1.45;230;1;256;1;0;4;18;24000;40960;0;1;.006943;NA;.030617;.051934;.051934;1.45;230;100
1.43;230;1;256;1;0;4;18;23000;40960;0;0;0.038065;NA;0.118330;0.219704;0.219703;0.47;481;76
1.45;230;1;256;1;0;4;18;23000;40960;0;1;.007171;NA;.028836;.056571;.056570;1.45;230;100
1.42;230;1;256;1;0;4;18;22000;40960;0;0;0.038654;NA;0.134814;0.218030;0.218029;0.46;481;81
1.43;230;1;256;1;0;4;18;22000;40960;0;1;.007034;NA;.031945;.058652;.058651;1.43;230;99
1.42;230;1;256;1;0;4;18;21000;40960;0;0;0.038525;NA;0.141347;0.211532;0.211531;0.45;483;84
1.41;231;1;256;1;0;4;18;21000;40960;0;1;.007185;NA;.027642;.057927;.057927;1.41;231;99
1.44;229;1;256;1;0;4;18;20000;40960;0;0;0.038825;NA;0.138893;0.220806;0.220805;0.46;481;78
1.44;230;1;256;1;0;4;18;20000;40960;0;1;.007035;NA;.031310;.060345;.060345;1.44;230;99
1.45;230;1;256;1;0;4;18;19000;40960;0;0;0.038943;NA;0.155503;0.211297;0.211296;0.46;481;87
1.45;230;1;256;1;0;4;18;19000;40960;0;1;.007286;NA;.030435;.063414;.063414;1.45;230;99
1.42;230;1;256;1;0;4;18;18000;40960;0;0;0.038570;NA;0.157895;0.213957;0.213956;0.46;483;87
1.44;229;1;256;1;0;4;18;18000;40960;0;1;.007153;NA;.029447;.061664;.061664;1.44;229;99
1.42;230;1;256;1;0;4;18;17000;40960;0;0;0.038097;NA;0.161455;0.226186;0.226186;0.47;481;85
1.44;231;1;256;1;0;4;18;17000;40960;0;1;.007134;NA;.029045;.065952;.065952;1.44;231;99
1.44;230;1;256;1;0;4;18;16000;40960;0;0;0.037651;NA;0.159211;0.228180;0.228179;0.47;481;85
1.44;230;1;256;1;0;4;18;16000;40960;0;1;.006985;NA;.027897;.068586;.068586;1.44;230;99
1.44;231;1;256;1;0;4;18;15000;40960;0;0;0.038800;NA;0.163352;0.233242;0.233241;0.47;481;85
1.43;230;1;256;1;0;4;18;15000;40960;0;1;.007097;NA;.031292;.072521;.072521;1.43;230;100
1.45;230;1;256;1;0;4;18;14000;40960;0;0;0.037877;NA;0.159892;0.246245;0.246244;0.50;481;80
1.41;229;1;256;1;0;4;18;14000;40960;0;1;.007319;NA;.027767;.074753;.074753;1.41;229;99
1.43;230;1;256;1;0;4;18;13000;40960;0;0;0.038151;NA;0.149434;0.249504;0.249503;0.49;482;78
1.44;231;1;256;1;0;4;18;13000;40960;0;1;.007271;NA;.029481;.079884;.079884;1.44;231;99
1.44;230;1;256;1;0;4;18;12000;40960;0;0;0.038041;NA;0.117284;0.263024;0.263024;0.50;481;71
1.44;231;1;256;1;0;4;18;12000;40960;0;1;.006959;NA;.028519;.084487;.084487;1.44;231;99
1.43;231;1;256;1;0;4;18;11000;40960;0;0;0.037884;NA;0.129348;0.279477;0.279477;0.53;481;70
1.44;230;1;256;1;0;4;18;11000;40960;0;1;.006942;NA;.030914;.093850;.093850;1.44;230;100
1.45;229;1;256;1;0;4;18;10000;40960;0;0;0.039763;NA;0.126599;0.296715;0.296714;0.55;481;67
1.44;230;1;256;1;0;4;18;10000;40960;0;1;.006936;NA;.029726;.101645;.101644;1.44;230;99
1.43;229;1;256;1;0;4;18;9000;40960;0;0;0.038002;NA;0.113946;0.321159;0.321158;0.57;481;62
1.45;229;1;256;1;0;4;18;9000;40960;0;1;.007278;NA;.028503;.107676;.107676;1.45;229;99
1.43;229;1;256;1;0;4;18;8000;40960;0;0;0.037989;NA;0.119629;0.348306;0.348305;0.59;481;61
1.44;230;1;256;1;0;4;18;8000;40960;0;1;.007257;NA;.028213;.116808;.116808;1.44;230;99
1.45;229;1;256;1;0;4;20;25000;40960;0;0;0.040049;NA;0.138212;0.217692;0.217691;0.46;481;78
1.43;230;1;256;1;0;4;20;25000;40960;0;1;.007245;NA;.028746;.054572;.054572;1.43;230;100
1.45;229;1;256;1;0;4;20;24000;40960;0;0;0.038042;NA;0.131059;0.212907;0.212906;0.46;481;81
1.43;230;1;256;1;0;4;20;24000;40960;0;1;.007249;NA;.028337;.052774;.052774;1.43;230;99
1.40;231;1;256;1;0;4;20;23000;40960;0;0;0.037557;NA;0.149123;0.208101;0.208100;0.45;481;86
1.43;229;1;256;1;0;4;20;23000;40960;0;1;.006958;NA;.031287;.053831;.053831;1.43;229;100
1.44;230;1;256;1;0;4;20;22000;40960;0;0;0.038896;NA;0.143769;0.219472;0.219471;0.46;481;83
1.42;229;1;256;1;0;4;20;22000;40960;0;1;.007080;NA;.029676;.057700;.057700;1.42;229;99
1.39;231;1;256;1;0;4;20;21000;40960;0;0;0.037318;NA;0.141607;0.218229;0.218228;0.45;481;83
1.41;230;1;256;1;0;4;20;21000;40960;0;1;.006952;NA;.027947;.057590;.057590;1.41;230;99
1.45;229;1;256;1;0;4;20;20000;40960;0;0;0.040259;NA;0.149592;0.217459;0.217458;0.46;481;85
1.43;229;1;256;1;0;4;20;20000;40960;0;1;.007047;NA;.031861;.059125;.059124;1.43;229;99
1.45;230;1;256;1;0;4;20;19000;40960;0;0;0.039595;NA;0.158032;0.209259;0.209258;0.45;481;88
1.40;230;1;256;1;0;4;20;19000;40960;0;1;.007035;NA;.032225;.060609;.060609;1.40;230;100
1.39;230;1;256;1;0;4;20;18000;40960;0;0;0.038236;NA;0.147304;0.223751;0.223750;0.47;481;81
1.45;230;1;256;1;0;4;20;18000;40960;0;1;.007083;NA;.031111;.065698;.065698;1.45;230;99
1.43;229;1;256;1;0;4;20;17000;40960;0;0;0.037889;NA;0.156551;0.222125;0.222124;0.48;481;84
1.39;230;1;256;1;0;4;20;17000;40960;0;1;.007089;NA;.030431;.064177;.064177;1.39;230;100
1.41;231;1;256;1;0;4;20;16000;40960;0;0;0.038113;NA;0.157539;0.225546;0.225545;0.48;481;79
1.44;231;1;256;1;0;4;20;16000;40960;0;1;.007088;NA;.030699;.069243;.069243;1.44;231;99
1.43;229;1;256;1;0;4;20;15000;40960;0;0;0.038037;NA;0.141070;0.243285;0.243285;0.49;481;73
1.44;230;1;256;1;0;4;20;15000;40960;0;1;.007220;NA;.027589;.073162;.073162;1.44;230;99
1.45;231;1;256;1;0;4;20;14000;40960;0;0;0.039351;NA;0.167820;0.246783;0.246782;0.49;481;84
1.44;229;1;256;1;0;4;20;14000;40960;0;1;.006994;NA;.029411;.074947;.074947;1.44;229;99
1.44;229;1;256;1;0;4;20;13000;40960;0;0;0.036485;NA;0.154470;0.250631;0.250630;0.50;481;79
1.44;230;1;256;1;0;4;20;13000;40960;0;1;.007188;NA;.029940;.078611;.078611;1.44;230;99
1.43;230;1;256;1;0;4;20;12000;40960;0;0;0.037735;NA;0.131572;0.258574;0.258573;0.51;481;72
1.42;231;1;256;1;0;4;20;12000;40960;0;1;.007664;NA;.028396;.085985;.085985;1.42;231;100
1.41;230;1;256;1;0;4;20;11000;40960;0;0;0.040015;NA;0.139803;0.279291;0.279291;0.50;481;72
1.45;230;1;256;1;0;4;20;11000;40960;0;1;.007284;NA;.027951;.091883;.091882;1.45;230;99
1.44;230;1;256;1;0;4;20;10000;40960;0;0;0.038372;NA;0.108740;0.293279;0.293278;0.54;481;65
1.44;229;1;256;1;0;4;20;10000;40960;0;1;.007361;NA;.029365;.099442;.099442;1.44;229;99
1.44;229;1;256;1;0;4;20;9000;40960;0;0;0.037060;NA;0.129881;0.326410;0.326409;0.57;481;64
1.43;229;1;256;1;0;4;20;9000;40960;0;1;.007060;NA;.030598;.108648;.108648;1.43;229;99
1.44;229;1;256;1;0;4;20;8000;40960;0;0;0.037994;NA;0.112251;0.339345;0.339344;0.57;481;58
1.40;230;1;256;1;0;4;20;8000;40960;0;1;.007374;NA;.028132;.118362;.118362;1.40;230;99
1.44;231;1;256;1;0;5;1;25000;40960;0;0;0.038531;NA;0.185119;0.224399;0.224398;0.48;562;90
1.44;230;1;256;1;0;5;1;25000;40960;0;1;.007037;NA;.035414;.052318;.052318;1.44;230;99
1.46;230;1;256;1;0;5;1;24000;40960;0;0;0.039008;NA;0.179576;0.232282;0.232281;0.49;562;85
1.44;231;1;256;1;0;5;1;24000;40960;0;1;.007279;NA;.034086;.055290;.055290;1.44;231;99
1.45;231;1;256;1;0;5;1;23000;40960;0;0;0.039231;NA;0.179081;0.235335;0.235334;0.48;562;87
1.46;230;1;256;1;0;5;1;23000;40960;0;1;.007008;NA;.036787;.056247;.056247;1.46;230;100
1.46;231;1;256;1;0;5;1;22000;40960;0;0;0.039141;NA;0.189919;0.231073;0.231072;0.49;562;89
1.44;232;1;256;1;0;5;1;22000;40960;0;1;.007216;NA;.034450;.059617;.059617;1.44;232;99
1.45;230;1;256;1;0;5;1;21000;40960;0;0;0.039023;NA;0.177360;0.232318;0.232317;0.49;562;86
1.41;231;1;256;1;0;5;1;21000;40960;0;1;.007273;NA;.032852;.060648;.060648;1.41;231;99
1.45;231;1;256;1;0;5;1;20000;40960;0;0;0.038591;NA;0.178052;0.239889;0.239889;0.49;562;86
1.46;230;1;256;1;0;5;1;20000;40960;0;1;.007025;NA;.032862;.060289;.060289;1.46;230;99
1.46;230;1;256;1;0;5;1;19000;40960;0;0;0.039150;NA;0.186164;0.242060;0.242060;0.49;562;87
1.44;230;1;256;1;0;5;1;19000;40960;0;1;.007294;NA;.035318;.063258;.063258;1.44;230;100
1.44;230;1;256;1;0;5;1;18000;40960;0;0;0.039306;NA;0.188421;0.242686;0.242685;0.49;562;88
1.46;231;1;256;1;0;5;1;18000;40960;0;1;.007705;NA;.032142;.065067;.065067;1.46;231;99
1.43;231;1;256;1;0;5;1;17000;40960;0;0;0.040226;NA;0.186653;0.253356;0.253355;0.50;562;86
1.40;231;1;256;1;0;5;1;17000;40960;0;1;.007451;NA;.034046;.069448;.069448;1.40;231;99
1.46;232;1;256;1;0;5;1;16000;40960;0;0;0.038632;NA;0.180702;0.253027;0.253027;0.50;562;84
1.45;230;1;256;1;0;5;1;16000;40960;0;1;.007157;NA;.034259;.072158;.072158;1.45;230;99
1.46;231;1;256;1;0;5;1;15000;40960;0;0;0.039566;NA;0.191486;0.263515;0.263514;0.51;562;85
1.46;231;1;256;1;0;5;1;15000;40960;0;1;.007436;NA;.034095;.073898;.073898;1.46;231;100
1.44;230;1;256;1;0;5;1;14000;40960;0;0;0.039607;NA;0.182157;0.267434;0.267434;0.51;564;83
1.43;230;1;256;1;0;5;1;14000;40960;0;1;.007648;NA;.032978;.076378;.076378;1.43;230;99
1.46;230;1;256;1;0;5;1;13000;40960;0;0;0.038920;NA;0.165102;0.278630;0.278629;0.53;562;77
1.46;230;1;256;1;0;5;1;13000;40960;0;1;.007059;NA;.033618;.080817;.080817;1.46;230;100
1.46;230;1;256;1;0;5;1;12000;40960;0;0;0.037630;NA;0.172184;0.286841;0.286841;0.54;562;77
1.45;231;1;256;1;0;5;1;12000;40960;0;1;.007129;NA;.032415;.088691;.088691;1.45;231;99
1.44;231;1;256;1;0;5;1;11000;40960;0;0;0.040640;NA;0.158536;0.306308;0.306307;0.56;562;73
1.42;231;1;256;1;0;5;1;11000;40960;0;1;.007351;NA;.032400;.096589;.096589;1.42;231;99
1.45;231;1;256;1;0;5;1;10000;40960;0;0;0.038727;NA;0.144136;0.326321;0.326320;0.57;562;67
1.43;232;1;256;1;0;5;1;10000;40960;0;1;.007138;NA;.032626;.102552;.102552;1.43;232;100
1.46;230;1;256;1;0;5;1;9000;40960;0;0;0.038626;NA;0.150356;0.350195;0.350194;0.61;562;65
1.46;231;1;256;1;0;5;1;9000;40960;0;1;.007436;NA;.031892;.111615;.111615;1.46;231;99
1.45;230;1;256;1;0;5;1;8000;40960;0;0;0.038393;NA;0.133333;0.382473;0.382472;0.63;562;56
1.44;231;1;256;1;0;5;1;8000;40960;0;1;.007571;NA;.031855;.120973;.120973;1.44;231;99
1.44;231;1;256;1;0;5;2;25000;40960;0;0;0.040234;NA;0.178399;0.245996;0.245996;0.49;562;85
1.41;230;1;256;1;0;5;2;25000;40960;0;1;.007347;NA;.036040;.053130;.053129;1.41;230;99
1.44;231;1;256;1;0;5;2;24000;40960;0;0;0.039029;NA;0.180243;0.231427;0.231426;0.47;562;89
1.45;232;1;256;1;0;5;2;24000;40960;0;1;.007112;NA;.036128;.056998;.056998;1.45;232;100
1.46;231;1;256;1;0;5;2;23000;40960;0;0;0.038572;NA;0.190349;0.231397;0.231396;0.48;562;89
1.45;231;1;256;1;0;5;2;23000;40960;0;1;.007092;NA;.035200;.056596;.056596;1.45;231;99
1.46;230;1;256;1;0;5;2;22000;40960;0;0;0.038726;NA;0.176862;0.243451;0.243450;0.50;562;84
1.46;230;1;256;1;0;5;2;22000;40960;0;1;.007132;NA;.033915;.060373;.060373;1.46;230;99
1.44;231;1;256;1;0;5;2;21000;40960;0;0;0.038809;NA;0.164660;0.238127;0.238127;0.48;564;84
1.43;231;1;256;1;0;5;2;21000;40960;0;1;.007313;NA;.037906;.059193;.059192;1.43;231;99
1.45;230;1;256;1;0;5;2;20000;40960;0;0;0.039607;NA;0.138080;0.243546;0.243546;0.49;564;77
1.46;232;1;256;1;0;5;2;20000;40960;0;1;.007181;NA;.033808;.062535;.062535;1.46;232;99
1.46;231;1;256;1;0;5;2;19000;40960;0;0;0.038672;NA;0.181558;0.242601;0.242600;0.50;562;86
1.40;230;1;256;1;0;5;2;19000;40960;0;1;.007681;NA;.032076;.065246;.065246;1.40;230;100
1.42;230;1;256;1;0;5;2;18000;40960;0;0;0.037572;NA;0.188075;0.247106;0.247106;0.49;562;87
1.46;230;1;256;1;0;5;2;18000;40960;0;1;.007170;NA;.034876;.066914;.066913;1.46;230;99
1.46;230;1;256;1;0;5;2;17000;40960;0;0;0.038660;NA;0.185975;0.247568;0.247568;0.51;562;85
1.45;230;1;256;1;0;5;2;17000;40960;0;1;.007204;NA;.034291;.068453;.068453;1.45;230;99
1.40;231;1;256;1;0;5;2;16000;40960;0;0;0.039163;NA;0.184004;0.251597;0.251596;0.51;562;85
1.47;231;1;256;1;0;5;2;16000;40960;0;1;.007499;NA;.032751;.070581;.070580;1.47;231;99
1.45;231;1;256;1;0;5;2;15000;40960;0;0;0.039541;NA;0.187786;0.258724;0.258724;0.50;562;86
1.45;230;1;256;1;0;5;2;15000;40960;0;1;.007073;NA;.035068;.074155;.074155;1.45;230;100
1.46;231;1;256;1;0;5;2;14000;40960;0;0;0.040314;NA;0.178729;0.262912;0.262911;0.51;562;83
