comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;231;1;1.6;256;1;0;5;12000;40960;0;1;.010400;NA;.033072;.086272;.086272;1.37;231;100
1.37;231;1;1.6;256;1;0;5;11000;40960;0;0;0.056960;NA;0.169205;0.300407;0.300406;0.65;562;80
1.38;230;1;1.6;256;1;0;5;11000;40960;0;1;.010232;NA;.033181;.092159;.092158;1.38;230;99
1.38;231;1;1.6;256;1;0;5;10000;40960;0;0;0.056361;NA;0.172731;0.314801;0.314800;0.67;562;77
1.39;230;1;1.6;256;1;0;5;10000;40960;0;1;.010300;NA;.032403;.099902;.099902;1.39;230;99
1.38;231;1;1.6;256;1;0;5;9000;40960;0;0;0.056451;NA;0.170914;0.332654;0.332654;0.69;562;76
1.37;234;1;1.6;256;1;0;5;9000;40960;0;1;.010361;NA;.032602;.112787;.112787;1.37;234;100
1.37;230;1;1.6;256;1;0;5;8000;40960;0;0;0.056268;NA;0.172311;0.362651;0.362650;0.71;562;73
1.38;230;1;1.6;256;1;0;5;8000;40960;0;1;.010364;NA;.032697;.115967;.115967;1.38;230;100
1.37;229;1;1.6;256;1;0;6;25000;40960;0;0;0.030762;NA;0.068356;0.098871;0.098870;0.42;403;92
1.37;229;1;1.6;256;1;0;6;25000;40960;0;1;.005016;NA;.012688;.018961;.018961;1.37;229;99
1.36;231;1;1.6;256;1;0;6;24000;40960;0;0;0.030946;NA;0.065469;0.101023;0.101022;0.43;403;91
1.36;231;1;1.6;256;1;0;6;24000;40960;0;1;.004981;NA;.012046;.019795;.019794;1.36;231;99
1.36;231;1;1.6;256;1;0;6;23000;40960;0;0;0.030353;NA;0.066410;0.094590;0.094589;0.42;403;92
1.38;229;1;1.6;256;1;0;6;23000;40960;0;1;.005024;NA;.012681;.020496;.020496;1.38;229;99
1.35;229;1;1.6;256;1;0;6;22000;40960;0;0;0.030417;NA;0.065373;0.098204;0.098203;0.42;403;92
1.36;231;1;1.6;256;1;0;6;22000;40960;0;1;.004962;NA;.012093;.018868;.018868;1.36;231;99
1.36;230;1;1.6;256;1;0;6;21000;40960;0;0;0.029765;NA;0.065555;0.098665;0.098664;0.42;403;92
1.36;230;1;1.6;256;1;0;6;21000;40960;0;1;.004999;NA;.011654;.019704;.019704;1.36;230;99
1.37;230;1;1.6;256;1;0;6;20000;40960;0;0;0.030151;NA;0.069645;0.095181;0.095180;0.42;403;92
1.37;230;1;1.6;256;1;0;6;20000;40960;0;1;.005009;NA;.011849;.020746;.020746;1.37;230;99
1.36;229;1;1.6;256;1;0;6;19000;40960;0;0;0.030054;NA;0.064976;0.103117;0.103116;0.43;403;89
1.36;229;1;1.6;256;1;0;6;19000;40960;0;1;.005019;NA;.012717;.020488;.020487;1.36;229;99
1.36;230;1;1.6;256;1;0;6;18000;40960;0;0;0.030351;NA;0.066919;0.099401;0.099400;0.43;403;90
1.37;231;1;1.6;256;1;0;6;18000;40960;0;1;.005053;NA;.012476;.021254;.021254;1.37;231;99
1.36;230;1;1.6;256;1;0;6;17000;40960;0;0;0.030466;NA;0.065726;0.106686;0.106685;0.43;403;90
1.36;230;1;1.6;256;1;0;6;17000;40960;0;1;.005075;NA;.012253;.021788;.021788;1.36;230;99
1.37;230;1;1.6;256;1;0;6;16000;40960;0;0;0.030791;NA;0.066496;0.102226;0.102225;0.43;403;91
1.37;229;1;1.6;256;1;0;6;16000;40960;0;1;.004981;NA;.012360;.022868;.022868;1.37;229;99
1.38;230;1;1.6;256;1;0;6;15000;40960;0;0;0.030702;NA;0.064993;0.104918;0.104918;0.43;405;90
1.36;231;1;1.6;256;1;0;6;15000;40960;0;1;.005024;NA;.012347;.022953;.022953;1.36;231;99
1.36;231;1;1.6;256;1;0;6;14000;40960;0;0;0.030600;NA;0.065093;0.108892;0.108891;0.43;403;89
1.36;229;1;1.6;256;1;0;6;14000;40960;0;1;.004980;NA;.011913;.026184;.026184;1.36;229;100
1.37;229;1;1.6;256;1;0;6;13000;40960;0;0;0.029274;NA;0.065088;0.111942;0.111942;0.44;403;89
1.36;230;1;1.6;256;1;0;6;13000;40960;0;1;.004991;NA;.011510;.024763;.024762;1.36;230;99
1.35;231;1;1.6;256;1;0;6;12000;40960;0;0;0.029954;NA;0.065539;0.116858;0.116858;0.44;403;87
1.36;229;1;1.6;256;1;0;6;12000;40960;0;1;.005080;NA;.012014;.025758;.025758;1.36;229;99
1.36;230;1;1.6;256;1;0;6;11000;40960;0;0;0.030560;NA;0.067012;0.122581;0.122580;0.45;403;86
1.37;230;1;1.6;256;1;0;6;11000;40960;0;1;.005040;NA;.011690;.030498;.030498;1.37;230;99
1.36;230;1;1.6;256;1;0;6;10000;40960;0;0;0.030288;NA;0.066900;0.129001;0.129001;0.46;403;85
1.35;230;1;1.6;256;1;0;6;10000;40960;0;1;.005007;NA;.011479;.027828;.027828;1.35;230;99
1.36;230;1;1.6;256;1;0;6;9000;40960;0;0;0.030306;NA;0.064660;0.135785;0.135784;0.46;403;84
1.37;229;1;1.6;256;1;0;6;9000;40960;0;1;.004970;NA;.011681;.029524;.029524;1.37;229;99
1.37;230;1;1.6;256;1;0;6;8000;40960;0;0;0.029050;NA;0.068384;0.148783;0.148782;0.47;403;82
1.37;230;1;1.6;256;1;0;6;8000;40960;0;1;.005020;NA;.011527;.030039;.030039;1.37;230;99
